Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1764873550980,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,30.000001907348633,42.85714340209961,25,43.4782600402832,34.78260803222656,45,20,47.36842346191406,47.36842346191406,45,45,45,38.095237731933594,45,28.571430206298828,45,25,38.88888931274414,21.052631378173828,0,27691.98291015625,23732.485290527344,0,33410265088,0,4172484608,0
199,1764873551179,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,30.000001907348633,42.85714340209961,25,43.4782600402832,34.78260803222656,45,20,47.36842346191406,47.36842346191406,45,45,45,38.095237731933594,45,28.571430206298828,45,25,38.88888931274414,21.052631378173828,0,27696.381713867188,23736.585205078125,0,33410265088,0,4172484608,0
199,1764873551379,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,48.780487060546875,43.90243911743164,45.945945739746094,36.585365295410156,45.945945739746094,32.432430267333984,47.36842346191406,33.333335876464844,58.974361419677734,58.536582946777344,56.41025924682617,51.351348876953125,51.219512939453125,38.46154022216797,47.36842346191406,35.897438049316406,52.38095474243164,35,50,36.842105865478516,0,27699.67462158203,23739.5849609375,0,33410265088,0,4172484608,0
199,1764873551580,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,44.4444465637207,36.842105865478516,52.38095474243164,33.333335876464844,44.4444465637207,33.333335876464844,54.54545593261719,47.619049072265625,57.142860412597656,55,55,57.142860412597656,44.4444465637207,30.000001907348633,47.36842346191406,35,44.4444465637207,40,52.38095474243164,30.000001907348633,0,27703.816772460938,23743.431762695313,0,33410265088,0,4173746176,0
199,1764873551780,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,36.842105865478516,52.38095474243164,40.90909194946289,47.619049072265625,35,50,35,61.11111068725586,65,57.894737243652344,55.55555725097656,54.54545593261719,36.842105865478516,45,29.411766052246094,50,36.842105865478516,47.36842346191406,40,0,27708.739685058594,23748.05731201172,0,33410265088,0,4173746176,0
199,1764873551980,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,35,23.809524536132813,33.333335876464844,20,42.85714340209961,21.052631378173828,40,20,45,38.88888931274414,40,36.842105865478516,35,20,36.842105865478516,27.272727966308594,50,20,36.842105865478516,23.809524536132813,0,27712.31396484375,23751.340454101563,0,33410265088,0,4179017728,0
199,1764873552180,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,40,50,35,50,38.095237731933594,52.38095474243164,35,55,55,55,55,45,36.842105865478516,50,31.57894515991211,47.36842346191406,31.57894515991211,50,35,0,27716.65789794922,23755.388061523438,0,33410265088,0,4179017728,0
199,1764873552380,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,40,47.619049072265625,27.77777862548828,47.36842346191406,25,47.619049072265625,31.57894515991211,57.894737243652344,55,52.6315803527832,57.142860412597656,41.17647171020508,40,47.36842346191406,38.095237731933594,47.619049072265625,38.095237731933594,47.36842346191406,35,0,27720.45245361328,23758.887084960938,0,33410265088,0,4179017728,0
199,1764873552580,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,38.095237731933594,35,47.36842346191406,33.333335876464844,33.333335876464844,25,38.88888931274414,25,47.36842346191406,50,45,45,45.45454788208008,30.000001907348633,40,31.57894515991211,45,26.3157901763916,50,21.052631378173828,0,27723.6875,23761.830810546875,0,33410265088,0,4180197376,0
199,1764873552780,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,42.85714340209961,47.36842346191406,30.000001907348633,52.38095474243164,35,50,40.90909194946289,57.142860412597656,55,55,50,47.36842346191406,35,50,35,47.36842346191406,35,50,38.095237731933594,0,27727.98406982422,23765.830627441406,0,33410265088,0,4180455424,0
199,1764873552980,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,42.85714340209961,47.36842346191406,30.000001907348633,52.38095474243164,35,50,40.90909194946289,57.142860412597656,55,55,50,47.36842346191406,35,50,35,47.36842346191406,35,50,38.095237731933594,0,27731.569946289063,23769.12139892578,0,33410265088,0,4178026496,0
199,1764873553180,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,46.153846740722656,40,46.153846740722656,33.333335876464844,48.71794891357422,34.14634323120117,48.780487060546875,33.333335876464844,58.974361419677734,55.26315689086914,52.6315803527832,53.84615707397461,50,42.5,50,36.842105865478516,48.71794891357422,37.5,47.5,35.897438049316406,0,27735.692443847656,23772.949645996094,0,33410265088,0,4179050496,0
199,1764873553380,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,46.153846740722656,40,46.153846740722656,33.333335876464844,48.71794891357422,34.14634323120117,48.780487060546875,33.333335876464844,58.974361419677734,55.26315689086914,52.6315803527832,53.84615707397461,50,42.5,50,36.842105865478516,48.71794891357422,37.5,47.5,35.897438049316406,0,27740.84814453125,23777.80810546875,0,33410265088,0,4172046336,0
199,1764873553580,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,41.46341323852539,36.585365295410156,46.153846740722656,25.641027450561523,43.90243911743164,27.5,43.589744567871094,23.68421173095703,52.499996185302734,50,48.71794891357422,46.153846740722656,42.5,31.707317352294922,41.02564239501953,36.585365295410156,41.02564239501953,28.205129623413086,40.5405387878418,27.5,0,27744.788818359375,23781.45721435547,0,33410265088,0,4176285696,0
199,1764873553780,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,41.46341323852539,36.585365295410156,46.153846740722656,25.641027450561523,43.90243911743164,27.5,43.589744567871094,23.68421173095703,52.499996185302734,50,48.71794891357422,46.153846740722656,42.5,31.707317352294922,41.02564239501953,36.585365295410156,41.02564239501953,28.205129623413086,40.5405387878418,27.5,0,27749.68096923828,23786.05145263672,0,33410265088,0,4176801792,0
199,1764873553981,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.28205490112305,39.47368621826172,51.28205490112305,35,52.499996185302734,35,50,37.5,60.000003814697266,58.974361419677734,56.41025924682617,55.26315689086914,50,42.5,51.28205490112305,38.46154022216797,51.219512939453125,40.476192474365234,54.761905670166016,37.5,0,27753.008361816406,23789.082885742188,0,33410265088,0,4175163392,0
199,1764873554181,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,38.88888931274414,38.095237731933594,45,26.3157901763916,45,16.666667938232422,50,21.052631378173828,52.6315803527832,57.142860412597656,55,52.38095474243164,42.105262756347656,35,47.619049072265625,33.333335876464844,42.105262756347656,25,42.105262756347656,25,0,27756.7490234375,23792.533142089844,0,33410265088,0,4176965632,0
199,1764873554381,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.6315803527832,45,47.36842346191406,42.85714340209961,50,45.45454788208008,47.36842346191406,43.4782600402832,60.000003814697266,61.11111068725586,57.142860412597656,55.55555725097656,54.54545593261719,42.85714340209961,55,36.842105865478516,52.6315803527832,31.57894515991211,50,40,0,27761.379333496094,23796.86474609375,0,33410265088,0,4176965632,0
199,1764873554581,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,47.36842346191406,57.142860412597656,40,57.142860412597656,40,52.6315803527832,38.88888931274414,66.66667175292969,63.15789031982422,63.15789031982422,60.000003814697266,52.38095474243164,36.842105865478516,44.4444465637207,40,50,36.842105865478516,52.6315803527832,42.85714340209961,0,27765.362365722656,23800.549865722656,0,33410265088,0,4178472960,0
199,1764873554781,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,47.36842346191406,57.142860412597656,40,57.142860412597656,40,52.6315803527832,38.88888931274414,66.66667175292969,63.15789031982422,63.15789031982422,60.000003814697266,52.38095474243164,36.842105865478516,44.4444465637207,40,50,36.842105865478516,52.6315803527832,42.85714340209961,0,27770.100341796875,23804.99151611328,0,33410265088,0,4184064000,0
199,1764873554981,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.219512939453125,39.47368621826172,48.71794891357422,37.5,52.6315803527832,34.21052551269531,53.658538818359375,35,63.15789031982422,60.52631759643555,61.5384635925293,57.894737243652344,47.22222137451172,37.5,52.499996185302734,35.897438049316406,50,35.897438049316406,51.219512939453125,32.432430267333984,0,27774.022094726563,23808.61846923828,0,33410265088,0,4183027712,0
199,1764873555181,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,31.57894515991211,20,35,19.047618865966797,35,15.000000953674316,36.842105865478516,20,40,45,40,45.45454788208008,35,23.809524536132813,45,15.000000953674316,36.3636360168457,15.789472579956055,31.57894515991211,20,0,27777.779418945313,23812.08319091797,0,33410265088,0,4182474752,0
199,1764873555381,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,31.57894515991211,20,35,19.047618865966797,35,15.000000953674316,36.842105865478516,20,40,45,40,45.45454788208008,35,23.809524536132813,45,15.000000953674316,36.3636360168457,15.789472579956055,31.57894515991211,20,0,27781.690368652344,23815.69940185547,0,33410265088,0,4182474752,0
199,1764873555581,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.219512939453125,43.90243911743164,48.71794891357422,37.5,50,35,53.658538818359375,33.333335876464844,61.5384635925293,55.26315689086914,55.26315689086914,56.41025924682617,48.71794891357422,35.135135650634766,52.499996185302734,37.5,47.36842346191406,40.476192474365234,52.499996185302734,36.585365295410156,0,27785.41583251953,23819.129821777344,0,33410265088,0,4179742720,0
199,1764873555781,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,38.095237731933594,30.000001907348633,40,16.666667938232422,42.105262756347656,31.81818199157715,30.000001907348633,45,45,45,40,40,42.85714340209961,30.000001907348633,36.842105865478516,28.571430206298828,40,25,36.842105865478516,15.789472579956055,0,27788.955139160156,23822.375610351563,0,33410265088,0,4181487616,0
199,1764873555981,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,38.095237731933594,30.000001907348633,40,16.666667938232422,42.105262756347656,31.81818199157715,30.000001907348633,45,45,45,40,40,42.85714340209961,30.000001907348633,36.842105865478516,28.571430206298828,40,25,36.842105865478516,15.789472579956055,0,27792.850646972656,23825.977294921875,0,33410265088,0,4179419136,0
199,1764873556181,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.6315803527832,40,52.499996185302734,37.5,51.219512939453125,39.02438735961914,56.09756088256836,35.897438049316406,61.5384635925293,59.4594612121582,57.5,56.09756088256836,48.71794891357422,40,51.28205490112305,35.135135650634766,50,41.02564239501953,56.09756088256836,41.46341323852539,0,27796.46514892578,23829.294494628906,0,33410265088,0,4179419136,0
199,1764873556381,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,45,52.6315803527832,38.095237731933594,60.000003814697266,40,52.38095474243164,38.095237731933594,60.000003814697266,57.142860412597656,57.894737243652344,57.894737243652344,54.54545593261719,36.842105865478516,47.36842346191406,36.842105865478516,50,40,47.36842346191406,36.842105865478516,0,27799.79522705078,23832.330932617188,0,33410265088,0,4176748544,0
199,1764873556582,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,54.54545593261719,36.842105865478516,47.36842346191406,31.57894515991211,50,33.333335876464844,47.36842346191406,31.57894515991211,63.15789031982422,63.15789031982422,60.000003814697266,55,47.36842346191406,42.85714340209961,55,31.57894515991211,52.6315803527832,27.77777862548828,50,35,0,27803.540893554688,23835.780517578125,0,33410265088,0,4176748544,0
199,1764873556781,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,54.54545593261719,36.842105865478516,47.36842346191406,31.57894515991211,50,33.333335876464844,47.36842346191406,31.57894515991211,63.15789031982422,63.15789031982422,60.000003814697266,55,47.36842346191406,42.85714340209961,55,31.57894515991211,52.6315803527832,27.77777862548828,50,35,0,27807.232666015625,23839.17742919922,0,33410265088,0,4177981440,0
199,1764873556982,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,46.153846740722656,43.90243911743164,51.219512939453125,36.585365295410156,51.219512939453125,38.095237731933594,52.499996185302734,30.76923179626465,61.904762268066406,56.41025924682617,56.41025924682617,55.26315689086914,51.219512939453125,41.46341323852539,48.71794891357422,37.5,50,39.53488540649414,52.6315803527832,35.897438049316406,0,27811.769165039063,23843.41815185547,0,33410265088,0,4172910592,0
199,1764873557182,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,46.153846740722656,43.90243911743164,51.219512939453125,36.585365295410156,51.219512939453125,38.095237731933594,52.499996185302734,30.76923179626465,61.904762268066406,56.41025924682617,56.41025924682617,55.26315689086914,51.219512939453125,41.46341323852539,48.71794891357422,37.5,50,39.53488540649414,52.6315803527832,35.897438049316406,0,27816.295166015625,23847.647216796875,0,33410265088,0,4172881920,0
199,1764873557382,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,46.34146499633789,34.21052551269531,44.73684310913086,32.5,46.34146499633789,34.14634323120117,46.153846740722656,28.205129623413086,55.26315689086914,56.09756088256836,52.6315803527832,51.219512939453125,46.153846740722656,32.5,45,42.5,48.780487060546875,30.76923179626465,47.5,32.5,0,27819.987670898438,23851.047912597656,0,33410265088,0,4178014208,0
199,1764873557582,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,42.85714340209961,57.142860412597656,35,55.55555725097656,35,55,35,68.18181610107422,61.11111068725586,65,63.15789031982422,47.36842346191406,45,52.6315803527832,36.842105865478516,52.38095474243164,33.333335876464844,44.4444465637207,38.095237731933594,0,27824.099670410156,23854.862365722656,0,33410265088,0,4178014208,0
199,1764873557782,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,42.85714340209961,57.142860412597656,35,55.55555725097656,35,55,35,68.18181610107422,61.11111068725586,65,63.15789031982422,47.36842346191406,45,52.6315803527832,36.842105865478516,52.38095474243164,33.333335876464844,44.4444465637207,38.095237731933594,0,27827.593322753906,23858.062072753906,0,33410265088,0,4178014208,0
199,1764873557982,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.28205490112305,41.02564239501953,54.761905670166016,35.897438049316406,53.658538818359375,35.897438049316406,52.499996185302734,35,58.974361419677734,60.000003814697266,53.84615707397461,60.000003814697266,48.71794891357422,35.897438049316406,48.71794891357422,38.46154022216797,50,40,51.28205490112305,39.47368621826172,0,27830.92315673828,23861.096801757813,0,33410265088,0,4168630272,0
199,1764873558182,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.28205490112305,41.02564239501953,54.761905670166016,35.897438049316406,53.658538818359375,35.897438049316406,52.499996185302734,35,58.974361419677734,60.000003814697266,53.84615707397461,60.000003814697266,48.71794891357422,35.897438049316406,48.71794891357422,38.46154022216797,50,40,51.28205490112305,39.47368621826172,0,27834.815307617188,23864.692810058594,0,33410265088,0,4168859648,0
199,1764873558382,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,43.90243911743164,50,37.5,51.28205490112305,37.5,52.499996185302734,35,64.10256958007813,60.52631759643555,61.5384635925293,58.974361419677734,47.36842346191406,40,50,39.02438735961914,56.09756088256836,36.585365295410156,54.761905670166016,35,0,27838.457580566406,23868.039611816406,0,33410265088,0,4169089024,0
199,1764873558582,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,43.90243911743164,50,37.5,51.28205490112305,37.5,52.499996185302734,35,64.10256958007813,60.52631759643555,61.5384635925293,58.974361419677734,47.36842346191406,40,50,39.02438735961914,56.09756088256836,36.585365295410156,54.761905670166016,35,0,27843.129028320313,23872.414123535156,0,33410265088,0,4167589888,0
199,1764873558782,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,43.589744567871094,51.28205490112305,37.5,50,31.57894515991211,52.499996185302734,35.897438049316406,60.52631759643555,57.5,57.894737243652344,56.41025924682617,51.219512939453125,41.02564239501953,52.499996185302734,38.46154022216797,50,40,48.648651123046875,35.897438049316406,0,27846.990295410156,23875.979919433594,0,33410265088,0,4167602176,0
199,1764873558982,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,43.589744567871094,51.28205490112305,37.5,50,31.57894515991211,52.499996185302734,35.897438049316406,60.52631759643555,57.5,57.894737243652344,56.41025924682617,51.219512939453125,41.02564239501953,52.499996185302734,38.46154022216797,50,40,48.648651123046875,35.897438049316406,0,27850.454345703125,23879.15155029297,0,33410265088,0,4167704576,0
199,1764873559183,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,45,59.09090805053711,45.45454788208008,50,38.095237731933594,55.55555725097656,31.57894515991211,63.15789031982422,61.11111068725586,57.894737243652344,60.000003814697266,47.36842346191406,42.105262756347656,52.6315803527832,36.842105865478516,50,33.333335876464844,55,27.77777862548828,0,27853.83905029297,23882.23956298828,0,33410265088,0,4166959104,0
199,1764873559383,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,45,55,31.57894515991211,52.6315803527832,35,52.6315803527832,36.842105865478516,68.42105102539063,71.42857360839844,65,65,55.55555725097656,47.619049072265625,52.6315803527832,36.842105865478516,52.6315803527832,35,57.142860412597656,38.095237731933594,0,27858.113647460938,23886.218139648438,0,33410265088,0,4167274496,0
199,1764873559583,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,31.57894515991211,36.842105865478516,33.333335876464844,42.85714340209961,25,50,26.3157901763916,57.142860412597656,52.38095474243164,50,47.36842346191406,36.842105865478516,26.3157901763916,50,30.000001907348633,45,30.000001907348633,40,26.3157901763916,0,27861.865600585938,23889.676025390625,0,33410265088,0,4166832128,0
199,1764873559783,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,31.57894515991211,36.842105865478516,33.333335876464844,42.85714340209961,25,50,26.3157901763916,57.142860412597656,52.38095474243164,50,47.36842346191406,36.842105865478516,26.3157901763916,50,30.000001907348633,45,30.000001907348633,40,26.3157901763916,0,27865.48974609375,23893.004455566406,0,33410265088,0,4166975488,0
199,1764873559983,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,38.46154022216797,51.28205490112305,35.897438049316406,53.84615707397461,34.21052551269531,51.28205490112305,35.71428680419922,63.15789031982422,59.4594612121582,61.5384635925293,58.536582946777344,53.84615707397461,41.46341323852539,53.84615707397461,39.02438735961914,52.499996185302734,40,55,38.095237731933594,0,27869.408325195313,23896.628051757813,0,33410265088,0,4166664192,0
200,1764873560183,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,42.105262756347656,61.904762268066406,40,47.36842346191406,55,57.894737243652344,36.842105865478516,68.42105102539063,65,63.15789031982422,63.15789031982422,60.000003814697266,42.105262756347656,57.894737243652344,45,50,40,55,40,0,27872.90185546875,23899.826293945313,0,33410265088,0,4172546048,0
